ts,symbol,open,high,low,close,volume
2026-03-10 14:34:00+05:30,NIFTY,19411.74,19421.71,19405.68,19406.3,24487
2026-03-10 14:35:00+05:30,NIFTY,19406.3,19453.7,19406.3,19453.11,33182
2026-03-10 14:36:00+05:30,NIFTY,19453.11,19453.11,19445.8,19451.62,31853
2026-03-10 14:37:00+05:30,NIFTY,19451.62,19487.31,19451.62,19478.85,36135
2026-03-10 14:38:00+05:30,NIFTY,19478.85,19538.64,19478.85,19533.52,6958
2026-03-10 14:39:00+05:30,NIFTY,19533.52,19533.52,19495.53,19514.68,43745
2026-03-10 14:40:00+05:30,NIFTY,19514.68,19548.16,19514.68,19537.71,28736
2026-03-10 14:41:00+05:30,NIFTY,19537.71,19549.52,19508.09,19540.5,16852
2026-03-10 14:42:00+05:30,NIFTY,19540.5,19549.53,19525.13,19529.98,43529
2026-03-10 14:43:00+05:30,NIFTY,19529.98,19558.47,19529.98,19557.49,41386
2026-03-10 14:44:00+05:30,NIFTY,19557.49,19557.49,19512.02,19515.08,39804
2026-03-10 14:45:00+05:30,NIFTY,19515.08,19537.97,19515.08,19536.52,44437
2026-03-10 14:46:00+05:30,NIFTY,19536.52,19548.12,19521.69,19532.74,13495
2026-03-10 14:47:00+05:30,NIFTY,19532.74,19532.74,19499.34,19512.86,37115
2026-03-10 14:48:00+05:30,NIFTY,19512.86,19512.86,19461.21,19486.81,30835
2026-03-10 14:49:00+05:30,NIFTY,19486.81,19530.68,19486.81,19506.68,8376
2026-03-10 14:50:00+05:30,NIFTY,19506.68,19524.45,19505.16,19520.23,23642
2026-03-10 14:51:00+05:30,NIFTY,19520.23,19520.23,19495.69,19498.52,25184
2026-03-10 14:52:00+05:30,NIFTY,19498.52,19498.52,19473.01,19487.32,7007
2026-03-10 14:53:00+05:30,NIFTY,19487.32,19487.32,19415.44,19424.47,16422
2026-03-10 14:54:00+05:30,NIFTY,19424.47,19424.47,19404.39,19415.2,27515
2026-03-10 14:55:00+05:30,NIFTY,19415.2,19447.42,19415.2,19443.26,6576
2026-03-10 14:56:00+05:30,NIFTY,19443.26,19443.26,19428.12,19435.12,37991
2026-03-10 14:57:00+05:30,NIFTY,19435.12,19435.12,19364.61,19382.74,33929
2026-03-10 14:58:00+05:30,NIFTY,19382.74,19382.74,19376.35,19377.16,33398
2026-03-10 14:59:00+05:30,NIFTY,19377.16,19389.23,19375.16,19377.29,40225
2026-03-10 15:00:00+05:30,NIFTY,19377.29,19436.26,19377.29,19422.37,15867
2026-03-10 15:01:00+05:30,NIFTY,19422.37,19422.37,19374.61,19383.73,24410
2026-03-10 15:02:00+05:30,NIFTY,19383.73,19383.73,19355.77,19358.12,11982
2026-03-10 15:03:00+05:30,NIFTY,19358.12,19361.65,19341.03,19343.3,28967
2026-03-10 15:04:00+05:30,NIFTY,19343.3,19352.6,19343.3,19350.0,29267
2026-03-10 15:05:00+05:30,NIFTY,19350.0,19384.43,19350.0,19370.11,21645
2026-03-10 15:06:00+05:30,NIFTY,19370.11,19377.9,19338.92,19357.74,38911
2026-03-10 15:07:00+05:30,NIFTY,19357.74,19390.99,19357.74,19379.6,12077
2026-03-10 15:08:00+05:30,NIFTY,19379.6,19390.01,19347.49,19359.1,29274
2026-03-10 15:09:00+05:30,NIFTY,19359.1,19359.1,19337.79,19341.23,41227
2026-03-10 15:10:00+05:30,NIFTY,19341.23,19341.23,19312.82,19318.96,45812
2026-03-10 15:11:00+05:30,NIFTY,19318.96,19327.38,19318.91,19324.5,5826
2026-03-10 15:12:00+05:30,NIFTY,19324.5,19324.5,19300.1,19307.11,21951
2026-03-10 15:13:00+05:30,NIFTY,19307.11,19313.0,19306.94,19307.27,23156
2026-03-10 15:14:00+05:30,NIFTY,19307.27,19318.35,19283.61,19289.16,27170
2026-03-10 15:15:00+05:30,NIFTY,19289.16,19289.16,19246.37,19251.67,45687
2026-03-10 15:16:00+05:30,NIFTY,19251.67,19263.38,19251.67,19262.36,46528
2026-03-10 15:17:00+05:30,NIFTY,19262.36,19262.36,19243.05,19255.13,22308
2026-03-10 15:18:00+05:30,NIFTY,19255.13,19255.13,19213.15,19219.72,35597
2026-03-10 15:19:00+05:30,NIFTY,19219.72,19219.72,19176.2,19183.67,9850
2026-03-10 15:20:00+05:30,NIFTY,19183.67,19183.67,19157.13,19169.6,49143
2026-03-10 15:21:00+05:30,NIFTY,19169.6,19203.32,19169.6,19200.45,40187
2026-03-10 15:22:00+05:30,NIFTY,19200.45,19224.1,19200.45,19223.17,21517
2026-03-10 15:23:00+05:30,NIFTY,19223.17,19248.49,19223.17,19231.34,43891
2026-03-10 15:24:00+05:30,NIFTY,19231.34,19243.83,19231.34,19241.18,40726
2026-03-10 15:25:00+05:30,NIFTY,19241.18,19282.41,19241.18,19274.84,42540
2026-03-10 15:26:00+05:30,NIFTY,19274.84,19274.84,19221.69,19239.37,46207
2026-03-10 15:27:00+05:30,NIFTY,19239.37,19239.37,19195.06,19213.01,22945
2026-03-10 15:28:00+05:30,NIFTY,19213.01,19232.87,19213.01,19226.76,32938
2026-03-10 15:29:00+05:30,NIFTY,19226.76,19238.06,19213.92,19222.83,40120
2026-03-11 09:15:00+05:30,NIFTY,19222.83,19246.1,19217.62,19224.56,39599
2026-03-11 09:16:00+05:30,NIFTY,19224.56,19240.74,19209.56,19230.42,37934
2026-03-11 09:17:00+05:30,NIFTY,19230.42,19230.42,19199.35,19210.65,17676
2026-03-11 09:18:00+05:30,NIFTY,19210.65,19237.18,19210.65,19234.69,30646
2026-03-11 09:19:00+05:30,NIFTY,19234.69,19260.88,19230.78,19251.59,28979
2026-03-11 09:20:00+05:30,NIFTY,19251.59,19251.59,19224.55,19229.62,24784
2026-03-11 09:21:00+05:30,NIFTY,19229.62,19229.62,19202.29,19203.95,46513
2026-03-11 09:22:00+05:30,NIFTY,19203.95,19235.5,19203.95,19225.08,19337
2026-03-11 09:23:00+05:30,NIFTY,19225.08,19257.08,19225.08,19254.48,47684
2026-03-11 09:24:00+05:30,NIFTY,19254.48,19266.61,19254.48,19263.67,46900
2026-03-11 09:25:00+05:30,NIFTY,19263.67,19266.19,19258.8,19264.24,8757
2026-03-11 09:26:00+05:30,NIFTY,19264.24,19264.24,19228.89,19255.24,38767
2026-03-11 09:27:00+05:30,NIFTY,19255.24,19305.67,19255.24,19301.08,29685
2026-03-11 09:28:00+05:30,NIFTY,19301.08,19314.53,19301.08,19313.17,17662
2026-03-11 09:29:00+05:30,NIFTY,19313.17,19349.76,19313.17,19345.56,10497
2026-03-11 09:30:00+05:30,NIFTY,19345.56,19351.12,19322.68,19339.62,21690
2026-03-11 09:31:00+05:30,NIFTY,19339.62,19339.62,19302.86,19313.95,29288
2026-03-11 09:32:00+05:30,NIFTY,19313.95,19313.95,19290.09,19299.25,31627
2026-03-11 09:33:00+05:30,NIFTY,19299.25,19349.85,19299.25,19348.07,49898
2026-03-11 09:34:00+05:30,NIFTY,19348.07,19357.67,19348.07,19353.25,43784
2026-03-11 09:35:00+05:30,NIFTY,19353.25,19353.25,19319.41,19329.13,29676
2026-03-11 09:36:00+05:30,NIFTY,19329.13,19366.09,19329.13,19357.49,21992
2026-03-11 09:37:00+05:30,NIFTY,19357.49,19387.51,19357.49,19383.43,9352
2026-03-11 09:38:00+05:30,NIFTY,19383.43,19400.44,19381.53,19398.34,12079
2026-03-11 09:39:00+05:30,NIFTY,19398.34,19410.09,19398.34,19409.77,45246
2026-03-11 09:40:00+05:30,NIFTY,19409.77,19441.62,19409.77,19429.14,42418
2026-03-11 09:41:00+05:30,NIFTY,19429.14,19458.83,19429.14,19453.92,16704
2026-03-11 09:42:00+05:30,NIFTY,19453.92,19453.92,19373.62,19383.84,17316
2026-03-11 09:43:00+05:30,NIFTY,19383.84,19383.84,19347.57,19357.62,26166
2026-03-11 09:44:00+05:30,NIFTY,19357.62,19363.07,19351.35,19358.47,25762
2026-03-11 09:45:00+05:30,NIFTY,19358.47,19390.38,19358.47,19385.67,45222
2026-03-11 09:46:00+05:30,NIFTY,19385.67,19444.4,19385.67,19420.71,13775
2026-03-11 09:47:00+05:30,NIFTY,19420.71,19450.53,19420.71,19436.73,34679
2026-03-11 09:48:00+05:30,NIFTY,19436.73,19476.17,19436.73,19473.23,16115
2026-03-11 09:49:00+05:30,NIFTY,19473.23,19479.28,19470.05,19476.63,22316
2026-03-11 09:50:00+05:30,NIFTY,19476.63,19476.63,19438.09,19449.04,29390
2026-03-11 09:51:00+05:30,NIFTY,19449.04,19487.5,19449.04,19481.37,13246
2026-03-11 09:52:00+05:30,NIFTY,19481.37,19481.37,19456.57,19473.77,45887
2026-03-11 09:53:00+05:30,NIFTY,19473.77,19473.77,19433.7,19453.05,28164
2026-03-11 09:54:00+05:30,NIFTY,19453.05,19465.79,19450.4,19465.27,18912
2026-03-11 09:55:00+05:30,NIFTY,19465.27,19465.27,19445.1,19449.85,15197
2026-03-11 09:56:00+05:30,NIFTY,19449.85,19479.1,19449.85,19461.76,48936
2026-03-11 09:57:00+05:30,NIFTY,19461.76,19461.76,19439.56,19444.26,16380
2026-03-11 09:58:00+05:30,NIFTY,19444.26,19444.26,19417.71,19419.58,17727
2026-03-11 09:59:00+05:30,NIFTY,19419.58,19463.24,19419.58,19436.53,17556
2026-03-11 10:00:00+05:30,NIFTY,19436.53,19467.42,19436.53,19456.77,36217
2026-03-11 10:01:00+05:30,NIFTY,19456.77,19456.77,19441.36,19442.93,27715
2026-03-11 10:02:00+05:30,NIFTY,19442.93,19475.66,19442.93,19474.17,26308
2026-03-11 10:03:00+05:30,NIFTY,19474.17,19474.17,19453.6,19460.09,41778
2026-03-11 10:04:00+05:30,NIFTY,19460.09,19460.09,19423.18,19424.82,21361
2026-03-11 10:05:00+05:30,NIFTY,19424.82,19445.13,19420.5,19444.75,43059
2026-03-11 10:06:00+05:30,NIFTY,19444.75,19452.57,19434.35,19442.11,41522
2026-03-11 10:07:00+05:30,NIFTY,19442.11,19478.91,19442.11,19474.8,23115
2026-03-11 10:08:00+05:30,NIFTY,19474.8,19483.22,19471.95,19479.26,31678
2026-03-11 10:09:00+05:30,NIFTY,19479.26,19483.92,19471.16,19479.08,42175
2026-03-11 10:10:00+05:30,NIFTY,19479.08,19517.82,19479.08,19514.69,38487
2026-03-11 10:11:00+05:30,NIFTY,19514.69,19515.84,19501.41,19506.27,10989
2026-03-11 10:12:00+05:30,NIFTY,19506.27,19533.01,19506.27,19530.76,20759
2026-03-11 10:13:00+05:30,NIFTY,19530.76,19547.57,19530.76,19539.56,29857
2026-03-11 10:14:00+05:30,NIFTY,19539.56,19539.56,19500.04,19515.54,12341
2026-03-11 10:15:00+05:30,NIFTY,19515.54,19522.94,19494.68,19507.24,7202
2026-03-11 10:16:00+05:30,NIFTY,19507.24,19513.33,19502.03,19505.34,11785
2026-03-11 10:17:00+05:30,NIFTY,19505.34,19510.07,19494.84,19506.27,48366
2026-03-11 10:18:00+05:30,NIFTY,19506.27,19569.01,19506.27,19556.62,47256
2026-03-11 10:19:00+05:30,NIFTY,19556.62,19575.95,19556.62,19567.01,46562
2026-03-11 10:20:00+05:30,NIFTY,19567.01,19567.01,19543.2,19550.03,20265
2026-03-11 10:21:00+05:30,NIFTY,19550.03,19550.03,19502.4,19507.46,35960
2026-03-11 10:22:00+05:30,NIFTY,19507.46,19508.33,19482.35,19494.29,41471
2026-03-11 10:23:00+05:30,NIFTY,19494.29,19518.56,19494.29,19509.83,13995
2026-03-11 10:24:00+05:30,NIFTY,19509.83,19523.65,19505.13,19514.94,40484
2026-03-11 10:25:00+05:30,NIFTY,19514.94,19514.94,19482.0,19494.23,34643
2026-03-11 10:26:00+05:30,NIFTY,19494.23,19494.23,19452.35,19466.13,36545
2026-03-11 10:27:00+05:30,NIFTY,19466.13,19466.13,19442.56,19446.65,26375
2026-03-11 10:28:00+05:30,NIFTY,19446.65,19446.65,19392.95,19420.48,43841
2026-03-11 10:29:00+05:30,NIFTY,19420.48,19432.55,19420.48,19431.95,34186
2026-03-11 10:30:00+05:30,NIFTY,19431.95,19433.21,19401.16,19418.81,37966
2026-03-11 10:31:00+05:30,NIFTY,19418.81,19418.81,19410.55,19416.17,36051
2026-03-11 10:32:00+05:30,NIFTY,19416.17,19456.96,19416.17,19445.36,31065
2026-03-11 10:33:00+05:30,NIFTY,19445.36,19473.75,19445.36,19472.17,16687
2026-03-11 10:34:00+05:30,NIFTY,19472.17,19484.86,19462.85,19468.55,25399
2026-03-11 10:35:00+05:30,NIFTY,19468.55,19516.5,19468.55,19494.32,25803
2026-03-11 10:36:00+05:30,NIFTY,19494.32,19494.32,19458.48,19466.23,14167
2026-03-11 10:37:00+05:30,NIFTY,19466.23,19466.37,19444.77,19456.3,5367
2026-03-11 10:38:00+05:30,NIFTY,19456.3,19477.27,19449.88,19463.3,35423
2026-03-11 10:39:00+05:30,NIFTY,19463.3,19463.3,19423.83,19425.57,5894
2026-03-11 10:40:00+05:30,NIFTY,19425.57,19477.34,19425.57,19468.25,13475
2026-03-11 10:41:00+05:30,NIFTY,19468.25,19481.0,19468.25,19477.08,27017
2026-03-11 10:42:00+05:30,NIFTY,19477.08,19477.08,19452.17,19457.68,46523
2026-03-11 10:43:00+05:30,NIFTY,19457.68,19461.77,19446.01,19449.87,39180
2026-03-11 10:44:00+05:30,NIFTY,19449.87,19491.36,19449.87,19486.68,15536
2026-03-11 10:45:00+05:30,NIFTY,19486.68,19490.54,19485.74,19485.76,31808
2026-03-11 10:46:00+05:30,NIFTY,19485.76,19535.91,19485.76,19522.1,18307
2026-03-11 10:47:00+05:30,NIFTY,19522.1,19549.16,19519.73,19522.4,28270
2026-03-11 10:48:00+05:30,NIFTY,19522.4,19522.4,19507.47,19507.51,30715
2026-03-11 10:49:00+05:30,NIFTY,19507.51,19507.51,19472.3,19476.4,18412
2026-03-11 10:50:00+05:30,NIFTY,19476.4,19488.83,19476.4,19487.86,28965
2026-03-11 10:51:00+05:30,NIFTY,19487.86,19493.24,19449.02,19478.73,11749
2026-03-11 10:52:00+05:30,NIFTY,19478.73,19478.73,19461.08,19463.58,24892
2026-03-11 10:53:00+05:30,NIFTY,19463.58,19463.58,19429.98,19438.63,25180
2026-03-11 10:54:00+05:30,NIFTY,19438.63,19456.55,19438.63,19441.87,23945
2026-03-11 10:55:00+05:30,NIFTY,19441.87,19441.87,19371.95,19385.98,8196
2026-03-11 10:56:00+05:30,NIFTY,19385.98,19385.98,19348.84,19349.7,12773
2026-03-11 10:57:00+05:30,NIFTY,19349.7,19351.74,19311.73,19330.77,20164
2026-03-11 10:58:00+05:30,NIFTY,19330.77,19354.61,19330.77,19343.38,27673
2026-03-11 10:59:00+05:30,NIFTY,19343.38,19396.52,19343.38,19381.77,32543
2026-03-11 11:00:00+05:30,NIFTY,19381.77,19427.06,19381.77,19418.5,18969
2026-03-11 11:01:00+05:30,NIFTY,19418.5,19423.91,19416.34,19417.92,12673
2026-03-11 11:02:00+05:30,NIFTY,19417.92,19458.87,19410.65,19429.45,41258
2026-03-11 11:03:00+05:30,NIFTY,19429.45,19445.68,19421.45,19440.85,9278
2026-03-11 11:04:00+05:30,NIFTY,19440.85,19465.57,19440.39,19449.01,48864
2026-03-11 11:05:00+05:30,NIFTY,19449.01,19475.71,19449.01,19469.16,25607
2026-03-11 11:06:00+05:30,NIFTY,19469.16,19488.05,19460.57,19467.21,40135
2026-03-11 11:07:00+05:30,NIFTY,19467.21,19518.46,19467.21,19506.51,35747
2026-03-11 11:08:00+05:30,NIFTY,19506.51,19506.51,19461.22,19473.85,8435
2026-03-11 11:09:00+05:30,NIFTY,19473.85,19522.81,19473.85,19511.21,30570
2026-03-11 11:10:00+05:30,NIFTY,19511.21,19523.07,19498.3,19510.49,12003
2026-03-11 11:11:00+05:30,NIFTY,19510.49,19510.49,19499.85,19500.82,7417
2026-03-11 11:12:00+05:30,NIFTY,19500.82,19500.82,19451.46,19458.09,11776
2026-03-11 11:13:00+05:30,NIFTY,19458.09,19476.46,19458.09,19474.77,6957
2026-03-11 11:14:00+05:30,NIFTY,19474.77,19514.24,19474.77,19490.14,24241
2026-03-11 11:15:00+05:30,NIFTY,19490.14,19490.14,19447.23,19451.72,42507
2026-03-11 11:16:00+05:30,NIFTY,19451.72,19451.72,19432.08,19443.61,45174
2026-03-11 11:17:00+05:30,NIFTY,19443.61,19443.61,19424.19,19424.7,38887
2026-03-11 11:18:00+05:30,NIFTY,19424.7,19424.7,19401.32,19402.99,6741
2026-03-11 11:19:00+05:30,NIFTY,19402.99,19402.99,19375.0,19381.79,16308
2026-03-11 11:20:00+05:30,NIFTY,19381.79,19410.24,19381.79,19403.97,16325
2026-03-11 11:21:00+05:30,NIFTY,19403.97,19410.56,19385.62,19398.02,41243
2026-03-11 11:22:00+05:30,NIFTY,19398.02,19407.92,19394.0,19406.27,43614
2026-03-11 11:23:00+05:30,NIFTY,19406.27,19406.27,19382.69,19389.13,42621
2026-03-11 11:24:00+05:30,NIFTY,19389.13,19429.94,19389.13,19423.1,24720
2026-03-11 11:25:00+05:30,NIFTY,19423.1,19477.53,19423.1,19473.46,43748
2026-03-11 11:26:00+05:30,NIFTY,19473.46,19475.58,19460.52,19464.9,16506
2026-03-11 11:27:00+05:30,NIFTY,19464.9,19535.29,19464.9,19512.0,8910
2026-03-11 11:28:00+05:30,NIFTY,19512.0,19521.52,19509.56,19519.99,34657
2026-03-11 11:29:00+05:30,NIFTY,19519.99,19519.99,19483.62,19493.26,41868
2026-03-11 11:30:00+05:30,NIFTY,19493.26,19493.57,19453.82,19474.47,21428
2026-03-11 11:31:00+05:30,NIFTY,19474.47,19474.47,19436.52,19442.77,47245
2026-03-11 11:32:00+05:30,NIFTY,19442.77,19442.77,19424.66,19426.6,43716
2026-03-11 11:33:00+05:30,NIFTY,19426.6,19452.26,19426.6,19434.14,18269
2026-03-11 11:34:00+05:30,NIFTY,19434.14,19460.41,19434.14,19447.49,16772
2026-03-11 11:35:00+05:30,NIFTY,19447.49,19447.49,19414.27,19420.55,30294
2026-03-11 11:36:00+05:30,NIFTY,19420.55,19420.55,19385.24,19402.13,6829
2026-03-11 11:37:00+05:30,NIFTY,19402.13,19402.13,19374.85,19382.4,28876
2026-03-11 11:38:00+05:30,NIFTY,19382.4,19400.34,19382.4,19397.09,11603
2026-03-11 11:39:00+05:30,NIFTY,19397.09,19399.6,19381.49,19389.96,15228
2026-03-11 11:40:00+05:30,NIFTY,19389.96,19440.91,19389.96,19425.11,13151
2026-03-11 11:41:00+05:30,NIFTY,19425.11,19451.8,19425.11,19443.6,19020
2026-03-11 11:42:00+05:30,NIFTY,19443.6,19443.6,19405.7,19425.85,43216
2026-03-11 11:43:00+05:30,NIFTY,19425.85,19425.85,19390.04,19411.09,17943
2026-03-11 11:44:00+05:30,NIFTY,19411.09,19411.09,19376.83,19382.23,42856
2026-03-11 11:45:00+05:30,NIFTY,19382.23,19382.27,19371.65,19378.01,43062
2026-03-11 11:46:00+05:30,NIFTY,19378.01,19398.42,19378.01,19393.18,18618
2026-03-11 11:47:00+05:30,NIFTY,19393.18,19422.11,19393.18,19404.18,39697
2026-03-11 11:48:00+05:30,NIFTY,19404.18,19404.18,19347.14,19350.65,13399
2026-03-11 11:49:00+05:30,NIFTY,19350.65,19381.71,19350.65,19373.95,6720
2026-03-11 11:50:00+05:30,NIFTY,19373.95,19379.11,19349.36,19364.93,49628
2026-03-11 11:51:00+05:30,NIFTY,19364.93,19364.93,19351.69,19363.73,20563
2026-03-11 11:52:00+05:30,NIFTY,19363.73,19363.73,19339.91,19340.49,11607
2026-03-11 11:53:00+05:30,NIFTY,19340.49,19340.49,19338.59,19338.68,26591
2026-03-11 11:54:00+05:30,NIFTY,19338.68,19378.47,19338.68,19375.24,39123
2026-03-11 11:55:00+05:30,NIFTY,19375.24,19375.24,19350.4,19366.45,14636
2026-03-11 11:56:00+05:30,NIFTY,19366.45,19413.78,19366.45,19403.1,13912
2026-03-11 11:57:00+05:30,NIFTY,19403.1,19424.34,19403.1,19408.97,44320
2026-03-11 11:58:00+05:30,NIFTY,19408.97,19411.01,19375.31,19396.41,37223
2026-03-11 11:59:00+05:30,NIFTY,19396.41,19422.57,19396.41,19421.45,30911
2026-03-11 12:00:00+05:30,NIFTY,19421.45,19421.45,19383.71,19389.39,40864
2026-03-11 12:01:00+05:30,NIFTY,19389.39,19389.39,19319.67,19339.91,39443
2026-03-11 12:02:00+05:30,NIFTY,19339.91,19339.91,19297.29,19309.47,35548
2026-03-11 12:03:00+05:30,NIFTY,19309.47,19323.2,19301.27,19304.93,36467
2026-03-11 12:04:00+05:30,NIFTY,19304.93,19325.2,19304.93,19311.91,5406
2026-03-11 12:05:00+05:30,NIFTY,19311.91,19324.84,19310.42,19315.97,43929
2026-03-11 12:06:00+05:30,NIFTY,19315.97,19318.25,19295.61,19317.18,19720
2026-03-11 12:07:00+05:30,NIFTY,19317.18,19347.49,19317.18,19339.33,35313
2026-03-11 12:08:00+05:30,NIFTY,19339.33,19339.33,19292.05,19299.08,48123
2026-03-11 12:09:00+05:30,NIFTY,19299.08,19318.1,19294.06,19312.01,43008
2026-03-11 12:10:00+05:30,NIFTY,19312.01,19313.19,19296.05,19300.67,43602
2026-03-11 12:11:00+05:30,NIFTY,19300.67,19313.45,19289.96,19303.8,13869
2026-03-11 12:12:00+05:30,NIFTY,19303.8,19323.84,19296.85,19309.7,20911
2026-03-11 12:13:00+05:30,NIFTY,19309.7,19318.1,19306.58,19315.24,40941
2026-03-11 12:14:00+05:30,NIFTY,19315.24,19338.5,19315.24,19322.59,33818
2026-03-11 12:15:00+05:30,NIFTY,19322.59,19322.59,19303.26,19310.79,27193
2026-03-11 12:16:00+05:30,NIFTY,19310.79,19310.79,19270.77,19286.26,22200
2026-03-11 12:17:00+05:30,NIFTY,19286.26,19319.82,19274.43,19283.04,35035
2026-03-11 12:18:00+05:30,NIFTY,19283.04,19290.35,19253.05,19271.41,13839
2026-03-11 12:19:00+05:30,NIFTY,19271.41,19300.36,19270.22,19288.12,38004
2026-03-11 12:20:00+05:30,NIFTY,19288.12,19299.68,19283.25,19286.0,15856
2026-03-11 12:21:00+05:30,NIFTY,19286.0,19286.0,19269.26,19275.42,26228
2026-03-11 12:22:00+05:30,NIFTY,19275.42,19275.42,19265.24,19272.22,34569
2026-03-11 12:23:00+05:30,NIFTY,19272.22,19276.2,19255.11,19274.25,21633
2026-03-11 12:24:00+05:30,NIFTY,19274.25,19280.57,19274.25,19278.67,39134
2026-03-11 12:25:00+05:30,NIFTY,19278.67,19278.67,19242.53,19256.19,40767
2026-03-11 12:26:00+05:30,NIFTY,19256.19,19256.19,19248.08,19249.65,12963
2026-03-11 12:27:00+05:30,NIFTY,19249.65,19249.65,19214.5,19225.21,8415
2026-03-11 12:28:00+05:30,NIFTY,19225.21,19265.73,19225.21,19245.56,33732
2026-03-11 12:29:00+05:30,NIFTY,19245.56,19256.51,19245.56,19248.06,37530
2026-03-11 12:30:00+05:30,NIFTY,19248.06,19248.06,19188.39,19190.05,16358
2026-03-11 12:31:00+05:30,NIFTY,19190.05,19190.05,19173.62,19181.98,42898
2026-03-11 12:32:00+05:30,NIFTY,19181.98,19183.22,19146.33,19171.15,36444
2026-03-11 12:33:00+05:30,NIFTY,19171.15,19208.45,19171.15,19183.95,23047
2026-03-11 12:34:00+05:30,NIFTY,19183.95,19183.95,19160.35,19175.79,36191
2026-03-11 12:35:00+05:30,NIFTY,19175.79,19185.78,19174.62,19184.11,12352
2026-03-11 12:36:00+05:30,NIFTY,19184.11,19216.79,19184.11,19212.31,21711
2026-03-11 12:37:00+05:30,NIFTY,19212.31,19261.99,19212.31,19252.16,14796
2026-03-11 12:38:00+05:30,NIFTY,19252.16,19301.96,19252.16,19296.1,48575
2026-03-11 12:39:00+05:30,NIFTY,19296.1,19322.68,19296.1,19303.42,48504
2026-03-11 12:40:00+05:30,NIFTY,19303.42,19325.93,19294.32,19311.63,19518
2026-03-11 12:41:00+05:30,NIFTY,19311.63,19311.63,19297.21,19300.5,29869
2026-03-11 12:42:00+05:30,NIFTY,19300.5,19379.6,19300.5,19348.87,16268
2026-03-11 12:43:00+05:30,NIFTY,19348.87,19348.87,19309.9,19331.46,26872
2026-03-11 12:44:00+05:30,NIFTY,19331.46,19331.46,19282.37,19298.74,15349
2026-03-11 12:45:00+05:30,NIFTY,19298.74,19324.44,19298.74,19316.58,14424
2026-03-11 12:46:00+05:30,NIFTY,19316.58,19337.08,19316.58,19335.28,44512
2026-03-11 12:47:00+05:30,NIFTY,19335.28,19401.39,19335.28,19389.76,17093
2026-03-11 12:48:00+05:30,NIFTY,19389.76,19389.76,19374.82,19378.71,9727
2026-03-11 12:49:00+05:30,NIFTY,19378.71,19422.68,19378.71,19418.99,28755
2026-03-11 12:50:00+05:30,NIFTY,19418.99,19418.99,19389.18,19390.13,22749
2026-03-11 12:51:00+05:30,NIFTY,19390.13,19422.39,19390.13,19420.82,28958
2026-03-11 12:52:00+05:30,NIFTY,19420.82,19438.19,19420.82,19435.57,33069
2026-03-11 12:53:00+05:30,NIFTY,19435.57,19435.57,19392.1,19394.66,8323
2026-03-11 12:54:00+05:30,NIFTY,19394.66,19421.59,19378.22,19399.89,33327
2026-03-11 12:55:00+05:30,NIFTY,19399.89,19431.56,19399.89,19416.71,36109
2026-03-11 12:56:00+05:30,NIFTY,19416.71,19438.2,19416.71,19427.54,22300
2026-03-11 12:57:00+05:30,NIFTY,19427.54,19446.85,19427.54,19446.74,45942
2026-03-11 12:58:00+05:30,NIFTY,19446.74,19465.81,19446.74,19451.77,41269
2026-03-11 12:59:00+05:30,NIFTY,19451.77,19451.77,19424.95,19426.15,29072
2026-03-11 13:00:00+05:30,NIFTY,19426.15,19449.69,19426.15,19448.25,11729
2026-03-11 13:01:00+05:30,NIFTY,19448.25,19524.68,19448.25,19516.85,22059
2026-03-11 13:02:00+05:30,NIFTY,19516.85,19543.24,19513.67,19529.63,45509
2026-03-11 13:03:00+05:30,NIFTY,19529.63,19548.63,19529.63,19543.99,46713
2026-03-11 13:04:00+05:30,NIFTY,19543.99,19543.99,19487.74,19499.89,28065
2026-03-11 13:05:00+05:30,NIFTY,19499.89,19504.71,19480.41,19500.33,47496
2026-03-11 13:06:00+05:30,NIFTY,19500.33,19500.33,19446.03,19459.18,18172
2026-03-11 13:07:00+05:30,NIFTY,19459.18,19459.18,19437.44,19443.13,39496
2026-03-11 13:08:00+05:30,NIFTY,19443.13,19450.15,19434.62,19438.99,35502
2026-03-11 13:09:00+05:30,NIFTY,19438.99,19488.87,19438.99,19481.87,20459
2026-03-11 13:10:00+05:30,NIFTY,19481.87,19493.87,19476.5,19491.62,6912
2026-03-11 13:11:00+05:30,NIFTY,19491.62,19494.57,19482.12,19491.16,25725
2026-03-11 13:12:00+05:30,NIFTY,19491.16,19491.16,19468.62,19477.99,33845
2026-03-11 13:13:00+05:30,NIFTY,19477.99,19540.87,19477.99,19530.43,34362
2026-03-11 13:14:00+05:30,NIFTY,19530.43,19533.31,19510.54,19511.1,23432
2026-03-11 13:15:00+05:30,NIFTY,19511.1,19539.5,19511.1,19527.72,25636
2026-03-11 13:16:00+05:30,NIFTY,19527.72,19579.41,19527.72,19573.36,9114
2026-03-11 13:17:00+05:30,NIFTY,19573.36,19573.36,19525.39,19545.1,6223
2026-03-11 13:18:00+05:30,NIFTY,19545.1,19559.3,19545.1,19557.3,12716
2026-03-11 13:19:00+05:30,NIFTY,19557.3,19578.45,19557.3,19572.73,27330
2026-03-11 13:20:00+05:30,NIFTY,19572.73,19607.82,19572.73,19604.52,49521
2026-03-11 13:21:00+05:30,NIFTY,19604.52,19604.52,19556.01,19570.14,6821
